"last_name, first_name","player_id","year","batting_avg","slg_percent","on_base_percent","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","z_swing_percent","oz_swing_percent","oz_contact_percent","iz_contact_percent","hp_to_1b",""
"Walls, Taylor","670764","2022",".172",".285",".268","86.3","16.6",32.6,"18",6.2,4.8,20.6,28.5,64.9,19.8,55.5,78.9,"4.23",
"Gonzalez, Luis","670768","2022",".251",".357",".320","86.9","10.9",27,"7",2.9,7.5,21.6,32,68,26,55.6,82,"4.25",
"Garcia, Luis","671277","2022",".275",".408",".295","87.3","5.5",37.4,"21",7.5,7.1,27,36.7,67.6,40.8,60.8,80.5,"4.28",
"Harris II, Michael","671739","2022",".297",".514",".339","89.5","4.5",32.8,"31",10.1,6.8,20.8,45.1,67.2,39,52.5,83.7,"4.22",
"Kirk, Alejandro","672386","2022",".285",".415",".372","90.5","8.1",32,"28",6.7,6.5,27.2,45.4,59.6,23.3,72.7,89.5,"4.89",
"Perdomo, Geraldo","672695","2022",".195",".262",".285","85","12.1",28.1,"7",2,2,25.4,25.1,59.6,21.5,64.2,83.7,"4.49",
"Robert Jr., Luis","673357","2022",".284",".426",".319","89.3","10",32.6,"27",8.9,4.9,27.3,42.8,83.6,43.2,57.1,82.7,"4.38",
"Kim, Ha-Seong","673490","2022",".251",".383",".325","86.7","16.1",34,"18",4.2,6.1,24.8,32.4,60.4,24.9,66.7,85.8,"4.39",
"Suzuki, Seiya","673548","2022",".262",".433",".336","89.6","11.2",36.9,"32",11,5.5,22.4,41.3,56.8,21.3,58.4,84.1,"4.33",
"McCormick, Chas","676801","2022",".245",".407",".332","88.1","12.8",33.5,"26",10.2,4.7,22.8,39,69.7,29.6,52.2,74.1,"4.27",
"Franco, Wander","677551","2022",".277",".417",".328","87.3","8.2",35.1,"13",4.6,4.9,28.1,35.8,73.1,30.1,73.1,92.5,"4.29",
"Rodriguez, Julio","677594","2022",".284",".509",".345","92","10.1",32.7,"48",13.1,8.4,19.3,50.7,70.5,33.5,51.4,80.1,"4.24",
"Thomas, Alek","677950","2022",".231",".344",".275","87.4","2.6",27.9,"12",3.8,6.4,21.5,34.6,63.8,33.4,60.7,81.6,"4.13",
"Witt Jr., Bobby","677951","2022",".254",".428",".294","89.7","16.8",32.5,"40",8.7,4.6,23.6,38.6,70.4,34.7,61,82.1,"4.13",
"Torkelson, Spencer","679529","2022",".203",".319",".285","90.5","15",35.4,"22",8.4,8,22.1,41.8,67,24.7,53.5,82.1,"4.54",
"Kwan, Steven","680757","2022",".298",".400",".373","85.1","11.8",34.6,"7",1.4,2.6,29.1,20.8,55.1,20.2,79.6,93.7,"4.16",
"Miller, Owen","680911","2022",".243",".351",".301","85.8","10.1",35,"12",3.5,5.6,24.7,31.2,62.5,34.7,70.5,88.2,"4.3",
"Donovan, Brendan","680977","2022",".281",".379",".394","87.7","6",32.7,"11",3.4,4.9,28.7,37.7,55.7,21.4,66.7,90.4,"4.38",
"Stott, Bryson","681082","2022",".234",".358",".295","88.1","13.1",29.4,"15",4.4,4.4,26.5,36.8,60.8,28.2,73.9,86,"4.21",
"Abrams, CJ","682928","2022",".246",".324",".280","86.5","6.8",28.6,"5",2.1,4.2,23.1,30.7,72.9,41.2,64.3,83.7,"4.21",
"Greene, Riley","682985","2022",".253",".362",".321","89.5","2.8",32,"24",9.3,5,25.9,45.2,64.3,27.6,57.1,82.4,"4.29",
"Vaughn, Andrew","683734","2022",".271",".429",".321","90.8","7.5",34.1,"33",7.9,10,22.4,48.6,61.4,32.8,62.7,87.8,"4.71",
"Cabrera, Miguel","408234","2023",".254",".344",".317","89","6.9",33.6,"10",4,7.1,28.5,36.8,68,28.1,57.5,81.4,"5.09",
"Peralta, David","444482","2023",".256",".378",".292","89.5","8.4",31.3,"16",5,7.2,26.6,44.7,74.2,34.2,60.8,84.4,"4.52",
"Blackmon, Charlie","453568","2023",".283",".451",".370","86.4","18.2",40.2,"15",5.1,5.4,26.4,31.8,65.6,28.1,65.2,86.5,"4.39",
"Maldonado, Martin","455117","2023",".193",".354",".262","88.5","18",32.8,"20",8.7,7.9,20.5,40.6,66,32.9,42.4,75.5,"5.06",
"Solano, Donovan","456781","2023",".283",".395",".366","90.3","13.3",43,"18",6.3,8,31.5,44.1,64.6,29.7,54.3,83.7,"4.75",
"McCutchen, Andrew","457705","2023",".256",".397",".378","89.6","12.3",33.7,"20",6.8,7.8,25.5,44.6,64.4,18.6,46.2,80.1,"4.44",
"Turner, Justin","457759","2023",".274",".455",".344","89.4","16.5",36.5,"26",5.8,9.4,25.6,38.3,63.5,25.8,69,87.6,"4.82",
"Andrus, Elvis","462101","2023",".252",".362",".306","87.6","5.5",28.2,"8",2.7,5,23.3,31.2,61.5,28.1,61.4,87.9,"4.57",
"Santana, Carlos","467793","2023",".239",".420",".316","88.7","12.7",31.4,"29",6.5,4.7,24.2,36.3,68.4,24.1,64.9,83,"4.59",
"Belt, Brandon","474832","2023",".252",".477",".371","88.7","19.6",44.8,"28",14.4,6.2,23.7,40.2,66.8,17.9,41,74.1,"4.59",
"Gurriel, Yuli","493329","2023",".248",".364",".308","88.6","16.7",32.7,"5",2,5.1,26,34.6,62.9,31,72.5,89.4,"4.48",
"Rojas, Miguel","500743","2023",".238",".324",".289","87.4","11.3",33.6,"10",2.9,4.1,24,31.9,67.6,33,67.9,91.5,"4.58",
"Escobar, Eduardo","500871","2023",".222",".342",".266","86.4","14.5",30.3,"8",3.8,5.7,22.3,30.9,68.1,35.8,62.8,77.5,"4.4",
"Pham, Tommy","502054","2023",".257",".450",".328","92.5","5.9",35,"35",10.9,7.2,25.6,49.4,60.4,20.9,48,86.1,"4.51",
"Martinez, J.D.","502110","2023",".274",".576",".325","93.3","17",40.7,"49",17.2,10.9,22.8,54.7,75.5,31.6,41.3,76.7,"4.69",
"Goldschmidt, Paul","502671","2023",".267",".444",".362","91.2","12.6",35.4,"51",11.8,8.6,25,50.7,61.7,26.6,62.6,77,"4.58",
"Altuve, Jose","514888","2023",".316",".534",".399","85.9","11.7",29.1,"23",8.2,6,17.7,30.9,61.3,32.1,72.4,86.1,"4.34",
"Segura, Jean","516416","2023",".219",".279",".277","88","2.9",22.4,"9",3.5,5.9,20.4,38.8,65.1,36.9,68.9,87.7,"4.35",
"Marte, Starling","516782","2023",".248",".324",".301","88.2","6.3",30.6,"14",5.6,5.6,25.4,39.5,71.5,37.4,52.8,81.9,"4.37",
"Freeman, Freddie","518692","2023",".331",".565",".410","90","15.1",47.4,"57",11.2,9,29.9,42.7,75.8,26.8,63.1,85.9,"4.53",
"Grandal, Yasmani","518735","2023",".236",".343",".312","88.1","10.6",32.2,"13",4.8,4.8,24.9,34.8,62,27.4,58.6,82.6,"5.14",
"Heyward, Jason","518792","2023",".270",".479",".342","87.8","16",33.6,"21",7.9,6.8,22.6,37.4,64.7,28,63.6,85.1,"4.46",
"LeMahieu, DJ","518934","2023",".241",".386",".324","89.5","3.8",31.2,"21",5.7,6.5,28.5,42.5,54.3,23.1,62.8,86.8,"4.84",
"Moustakas, Mike","519058","2023",".249",".395",".296","89","17.6",28.4,"15",5.7,4.2,25.7,38.1,71.4,33.1,54.7,80.1,"4.8",
"Rizzo, Anthony","519203","2023",".244",".378",".328","90","17.8",41.2,"19",6.9,6.9,27.8,37.5,64.1,34.1,58.6,84.6,"4.77",
"Stanton, Giancarlo","519317","2023",".191",".420",".275","93.3","12.5",27.4,"39",15.7,6.5,14.5,48.4,60.2,27.2,46.6,76,"5.02",
"Perez, Salvador","521692","2023",".254",".419",".292","90.1","15.7",38.4,"35",8.8,9.8,26.4,44.5,78.2,46.7,56.2,80.1,"4.96",
"Flores, Wilmer","527038","2023",".281",".501",".351","86.4","22.2",36.3,"26",7.7,6.8,24.2,32.4,62.7,28.2,75.9,88.2,"4.91",
"Bethancourt, Christian","542194","2023",".222",".376",".251","88.5","11.4",28,"18",8,4.4,20.4,40.4,77.6,45,45.9,75.4,"4.52",
"Ozuna, Marcell","542303","2023",".268",".537",".341","91.6","15.4",34.5,"62",16,6.7,22.7,48.5,69.5,29.7,53.6,82.6,"4.75",
"Berti, Jon","542932","2023",".294",".408",".337","85.5","2.6",29.6,"15",4.9,3.6,26.7,32.2,66.3,21.8,52.3,87.4,"4.3",
"Crawford, Brandon","543063","2023",".197",".319",".276","89.9","13.9",32.7,"21",10.2,4.4,20,42.9,74.6,30.8,45.5,80.9,"4.53",
"Gomes, Yan","543228","2023",".269",".405",".316","87.4","15.1",37.3,"23",7.6,4.6,27.7,36.6,68.8,37.3,62.7,83.4,"4.64",
"Grossman, Robbie","543257","2023",".239",".398",".341","88.3","20",32.3,"18",6.9,5.8,26.2,37.3,60.1,15.4,56.3,86.1,"4.36",
"Hicks, Aaron","543305","2023",".256",".387",".356","85.4","12.1",26.6,"8",4,3.5,23.6,29.6,61.1,20.9,55.5,80.8,"4.31",
"Semien, Marcus","543760","2023",".276",".480",".348","88.3","19.1",37.2,"37",6.6,7,23.2,36.8,73.1,21.7,59.7,88.4,"4.43",
"Springer III, George","543807","2023",".258",".406",".328","88.3","11.9",32,"38",7.8,6.6,25.2,39.8,73.1,23,55.7,84.1,"4.4",
"Vazquez, Christian","543877","2023",".225",".323",".281","86.6","10.1",36.5,"8",3.3,7.9,24.1,32.8,65.2,33.1,63.3,79.3,"4.78",
"Grichuk, Randal","545341","2023",".270",".460",".325","89.7","14.1",35.2,"23",7,9.1,25.5,45.2,66.9,34.5,52.6,85.5,"4.59",
"Trout, Mike","545361","2023",".263",".490",".367","91.9","19.3",38.3,"33",16,5.8,29.1,51.9,69.8,19.7,52.9,75.9,"4.32",
"Harper, Bryce","547180","2023",".295",".502",".402","91.8","9.2",37.1,"52",15.3,6.8,23.5,47.1,78,33.5,46.8,78.7,"4.43",
"Abreu, Jose","547989","2023",".234",".374",".294","89.1","10.5",32.2,"33",8.1,4.7,23.6,41.5,65.2,36.2,58.7,82.3,"4.77",
"Diaz, Elias","553869","2023",".265",".406",".312","88.1","12.7",31.3,"22",6,4.4,28.3,38.4,76.2,36.3,54.3,81,"4.81",
"Suarez, Eugenio","553993","2023",".232",".387",".324","90.2","19",37.7,"50",12.9,7,23.5,43.2,65.7,23.7,44.4,75.2,"4.71",
"Arenado, Nolan","571448","2023",".266",".459",".315","88.8","16.9",33,"34",7.3,6,25.5,38.1,65.5,34.1,64.1,89.4,"4.77",
"Farmer, Kyle","571657","2023",".254",".410",".315","87","14.1",36.9,"17",7,5.7,27.5,33.6,62.8,32.2,56.2,86.5,"4.57",
"Hernandez, Enrique","571771","2023",".239",".354",".292","87.8","17.1",31.3,"16",4.3,5.2,23.1,33.4,65.9,27.9,59.1,84.3,"4.59",
"Muncy, Max","571970","2023",".213",".478",".335","91.1","21.6",34,"49",14.9,8.5,19.8,46.2,57.2,23.5,51.9,79,"4.51",
"Taylor, Michael A.","572191","2023",".218",".431",".274","88","13.6",29.9,"28",12.5,6.7,18.8,37.5,68.6,31.7,44.4,74.9,"4.27",
"Walker, Christian","572233","2023",".261",".503",".336","88","16.1",32.6,"53",11.6,6.1,19.3,40.9,71.2,25.8,53.5,80.9,"4.72",
"Yastrzemski, Mike","573262","2023",".237",".452",".329","90.1","19.6",35.1,"23",10,11.7,23.4,44.6,62.3,20.3,57.3,82.5,"4.37",
"Contreras, Willson","575929","2023",".264",".467",".358","91.3","10.1",34.1,"39",12.2,5.9,22.8,46.9,68.9,31.1,51.7,81.3,"4.54",
"Bryant, Kris","592178","2023",".239",".375",".318","85.6","14.4",34.6,"14",6.1,7,21.1,30.7,69.8,25.4,54.3,84.7,"4.59",
"Canha, Mark","592192","2023",".262",".403",".357","88.2","12.7",31.2,"17",4.8,6.7,22.5,37.4,59.1,23.7,63.7,88.7,"4.44",
"Castellanos, Nick","592206","2023",".273",".479",".312","89","14.1",36.7,"46",10.4,7.5,26.9,43.7,74.7,40.9,44.3,77.8,"4.52",
"Drury, Brandon","592273","2023",".258",".482",".302","89.9","11.8",34.4,"37",10.8,7.6,22.7,46.1,69.3,34.9,50.7,79.7,"4.57",
"Judge, Aaron","592450","2023",".267",".617",".405","97.6","20.2",36.8,"64",27.4,10.3,21.8,63.7,67,19.5,36.4,72.3,"4.8",
"Machado, Manny","592518","2023",".258",".465",".320","91","15.1",30.1,"46",10.5,7.5,19.6,45.9,69.4,29.1,59,83.6,"4.67",
"Pederson, Joc","592626","2023",".239",".425",".353","92.2","15.1",34,"33",12.3,8.6,26.1,52.6,66.1,28.3,61.8,82.2,"4.52",
"Realmuto, J.T.","592663","2023",".249",".451",".307","89.8","16.7",36.2,"40",11.3,7.1,23.7,43.2,71,30.6,56.4,81.3,"4.35",
"Renfroe, Hunter","592669","2023",".233",".416",".297","88.3","15",29.5,"23",6.1,6.9,21.3,39.1,70.6,33.5,57.7,81.9,"4.65",
"Rosario, Eddie","592696","2023",".254",".453",".305","88.8","14.7",35.9,"33",9.5,5.7,26.7,35.6,73.5,43.7,60.1,76.5,"4.31",
"Yelich, Christian","592885","2023",".277",".448",".367","91.7","3.5",30.6,"38",9.3,6.1,28.2,50,68,25,51.6,82.4,"4.36",
"Merrifield, Whit","593160","2023",".276",".388",".322","85.1","14.3",37.3,"11",2.5,5.4,26.7,24.5,69.8,32.3,69.7,85.2,"4.3",
"Bogaerts, Xander","593428","2023",".283",".440",".349","87.7","8.1",28.2,"30",6.2,4.6,22.4,34.6,59.1,25,63.3,86,"4.38",
"Polanco, Jorge","593871","2023",".254",".455",".335","88.4","21.6",39.1,"30",14,5.6,23.7,40.9,66.3,28.4,55,84.3,"4.38",
"Duvall, Adam","594807","2023",".248",".534",".305","89.2","29.3",33.2,"28",13.5,5.3,21.2,39.9,63.4,34.2,53,78.4,"4.51",
"Kiermaier, Kevin","595281","2023",".262",".416",".319","86.7","5.7",29.8,"10",3.5,2.8,27.7,33.3,71.7,27.4,46,77.5,"4.22",
"Profar, Jurickson","595777","2023",".238",".365",".320","86.6","14.6",37.6,"15",4.1,4.9,26.6,32.1,68.9,25.2,57.5,87.3,"4.6",
"Baez, Javier","595879","2023",".219",".321",".266","87.9","9.3",28.4,"18",4.7,6.6,21.8,39.3,68,44.1,53.6,78.1,"4.4",
"Lindor, Francisco","596019","2023",".254",".469",".334","91.2","19.2",36.1,"48",10.4,7.3,23.1,43.6,70.2,27.2,61.5,83.8,"4.35",
"Vogelbach, Daniel","596129","2023",".233",".404",".339","91.7","14.5",31.4,"18",9.3,8.2,26.8,50,50.9,21.4,59.2,86.6,"4.93",
"Kepler, Max","596146","2023",".258",".477",".329","92.2","14.6",35.7,"39",11.9,8.5,23.8,48.2,70.3,24.8,56.8,87.9,"4.35",
"Candelario, Jeimer","600869","2023",".250",".467",".336","88.3","13.8",35.8,"29",7.8,7.3,21.5,36.3,68.1,28.3,57.4,83.8,"4.45",
"Urias, Ramon","602104","2023",".267",".379",".332","89.2","7.8",30.6,"18",7,3.1,25.6,38.4,68.8,28.2,50,80,"4.63",
"Anderson, Brian","605119","2023",".226",".368",".310","87.6","9.9",34.3,"22",10.3,6.1,23.5,37.1,69.4,28.1,44.5,75.4,"4.64",
"Bell, Josh","605137","2023",".247",".419",".327","90","9.4",31.1,"40",9.9,5.4,23.5,43.2,70.5,27.8,55.8,82.8,"4.69",
"Betts, Mookie","605141","2023",".308",".585",".410","92.6","20.7",42.8,"60",12.7,11.4,24.7,49.2,60.4,16.7,53.1,91.7,"4.47",
"Davis, J.D.","605204","2023",".248",".412",".325","91.1","7.8",33.5,"32",9.6,6.3,26,45.2,79.1,26.5,43.8,73.2,"4.8",
"Arcia, Orlando","606115","2023",".267",".425",".324","88.4","5.3",30.5,"27",7,4.7,22.1,41.7,65.4,26.3,59,82.7,"4.67",
"Hernandez, Teoscar","606192","2023",".259",".439",".307","91.2","12.1",35.6,"58",13.9,6.5,24.5,49.3,73.1,35.3,42.8,75.3,"4.33",
"Marte, Ketel","606466","2023",".278",".489",".360","91","10.7",30.9,"36",7.8,6.1,23.5,42.7,67.2,24.4,61.5,85.9,"4.38",
"Nimmo, Brandon","607043","2023",".273",".466",".362","91.8","12.2",33.6,"43",9.6,6.4,23.8,47.8,62.3,19.9,55.1,84.5,"4.26",
"Peterson, Jace","607054","2023",".212",".310",".302","85.6","14.4",33.7,"13",4.8,6.2,21.2,27.8,60.8,23.1,48.2,82.7,"4.32",
"Turner, Trea","607208","2023",".266",".459",".319","90","13.2",36.3,"41",8.4,7,24.8,42.4,74.1,35.1,49.8,82.2,"4.14",
"Ramirez, Jose","608070","2023",".282",".479",".356","89.9","18.2",36.8,"38",7.1,6.4,26.5,40.2,67.5,28.2,70,91.3,"4.38",
"Bregman, Alex","608324","2023",".259",".431",".362","88.6","17.9",35.9,"27",5.1,10.2,24.9,37.6,60.9,18.4,71.1,91.2,"4.57",
"Gallo, Joey","608336","2023",".177",".440",".301","93","26.4",28.6,"27",19.3,5.7,8.6,52.9,71.6,25.9,31.8,65.5,"4.69",
"Seager, Corey","608369","2023",".332",".634",".393","93.4","12.8",38.1,"60",15.5,11.6,21.1,53.9,83.7,28.4,44.4,86.2,"4.67",
"Meneses, Joey","608841","2023",".277",".404",".324","89.3","9",32.6,"25",5.3,4.9,26.3,41.9,64.4,31.3,58.3,85.8,"4.77",
"Swanson, Dansby","621020","2023",".247",".421",".329","89.3","13",35.3,"45",11,7.4,23.3,39.7,71,23.8,56.1,76.3,"4.3",
"Taylor, Chris","621035","2023",".237",".422",".323","86.1","21.7",38.7,"21",9.9,6.1,21.2,37.3,71.8,22.2,42.7,70.3,"4.34",
"Correa, Carlos","621043","2023",".230",".399",".312","90.4","10.6",31.1,"37",9.6,7,23.6,45.9,62.1,26.7,57,83.4,"4.63",
"Buxton, Byron","621439","2023",".207",".438",".294","91.5","20.1",33.2,"29",14.6,8.5,15.1,45.7,72.7,27.9,44,79.4,"4.17",
"Ward, Taylor","621493","2023",".253",".421",".335","90.7","14.3",34,"23",8.2,6,23.8,43.9,66.8,23.2,55.2,87.5,"4.49",
"Wendle, Joey","621563","2023",".214",".308",".247","89.2","3.8",31.5,"8",3.4,5.1,23.4,39.6,62.8,33.8,57,83.6,"4.28",
"Olson, Matt","621566","2023",".281",".605",".387","93.9","16.2",31.4,"73",16.6,9.3,19.1,55.8,71.5,25.9,62.1,75.7,"4.64",
"Margot, Manuel","622534","2023",".265",".372",".313","87.6","10.1",27.9,"9",3.6,4.9,25.5,37.2,69.2,31,57.1,80.6,"4.31",
"Mateo, Jorge","622761","2023",".220",".345",".271","88.3","10.5",28.7,"12",5,9.6,20.8,38.8,68.4,34.1,48.9,82.5,"4.2",
"Ramirez, Harold","623912","2023",".307",".447",".348","89","6.1",27.8,"14",4.4,5.7,25.9,40.2,72,43.5,58.3,82.5,"4.36",
"Santander, Anthony","623993","2023",".257",".475",".326","90.5","20.2",33.1,"45",10.3,8.4,21.9,45.9,66.6,34.6,67.8,82.1,"4.67",
"Alonso, Pete","624413","2023",".222",".517",".323","89.6","18.2",32.8,"61",14.9,6.6,17.8,40.3,61.5,27.3,56.9,82.3,"4.64",
"Biggio, Cavan","624415","2023",".230",".371",".331","88.4","15.5",40.2,"15",7.7,7.7,26.3,33.5,61.2,16.1,40.6,83.9,"4.4",
"Conforto, Michael","624424","2023",".243",".391",".338","88.8","11.9",32.1,"24",7.9,7.3,23.5,39.4,68.7,24.4,57.5,82.7,"4.62",
"Frazier, Adam","624428","2023",".242",".398",".302","85.7","15.2",40.8,"11",3.2,3.2,28.6,23.4,67,28.3,61.6,88.3,"4.51",
"Soler, Jorge","624585","2023",".247",".512",".336","91.3","18",36.8,"55",15.3,10.6,17.3,48.2,67,25.7,54.9,80.4,"4.76",
"Ibanez, Andy","628451","2023",".257",".433",".305","88.8","13.1",33.3,"25",9.1,5.1,25.4,42.4,70,35,59.6,86.9,"4.42",
"Cronenworth, Jake","630105","2023",".229",".378",".312","87.4","15.2",35.7,"16",4.4,8.4,22.9,33.2,67.1,26.4,65.5,90.1,"4.32",
"Anderson, Tim","641313","2023",".246",".298",".287","87.9","1.8",32.1,"11",3,5.5,28.6,39.6,71.3,35.3,58.7,82.1,"4.52",
"Bellinger, Cody","641355","2023",".310",".530",".358","87.9","17.2",37.9,"26",6.2,5.3,26.9,31.4,67.9,30.8,68.4,84.9,"4.14",
"Crawford, J.P.","641487","2023",".265",".435",".380","88.6","14.7",35.5,"19",4.7,6.7,30,36.5,58.4,18.5,61.2,87.1,"4.55",
"Fraley, Jake","641584","2023",".256",".443",".339","84.5","16.4",38,"16",6,7.1,25.2,30.5,75.5,30.1,58.4,83.4,"4.24",
"Garver, Mitch","641598","2023",".278",".514",".377","90.1","20.2",36.4,"27",12.9,8.1,21.1,42.6,62,17.2,50.8,83.6,"4.74",
"Heim, Jonah","641680","2023",".260",".443",".318","89.3","17.5",34.6,"29",8.2,7,25.4,38.9,73.9,30.3,62.5,83.3,"4.78",
"McMahon, Ryan","641857","2023",".243",".437",".326","90.9","9.7",39.7,"41",11.5,6.4,29.6,44.4,67.5,25.3,49.7,73.9,"4.62",
"Smith, Dominic","642086","2023",".253",".361",".322","86.4","12.7",37.1,"28",6.5,3.7,25.8,30.9,69,30.3,67,86.2,"4.57",
"Tellez, Rowdy","642133","2023",".216",".377",".289","90","15.2",35.8,"20",8.7,7.9,23.1,40.6,52.9,24.2,62.4,85.4,"4.87",
"Thaiss, Matt","642136","2023",".214",".340",".319","88.5","9.2",34.6,"19",10.4,6.6,23.1,40.7,72.3,19,47.4,70.5,"4.85",
"Siri, Jose","642350","2023",".222",".494",".267","88.4","14.4",33,"28",13.2,4.7,18.9,37.7,69.7,37.9,41.6,70.2,"4.17",
"Rosario, Amed","642708","2023",".263",".379",".305","88.3","7.6",33.8,"14",3.4,5.8,27.7,39.4,69.3,39.5,63,85.8,"4.23",
"Adames, Willy","642715","2023",".212",".401",".304","87.3","18.2",34.6,"48",12.4,4.1,22.5,35.9,71.6,31.6,49.9,79.1,"4.43",
"Estrada, Thairo","642731","2023",".275",".424",".319","86.2","11.6",35.6,"18",4.9,3.8,27.7,33.7,67.4,38.1,60.3,88.6,"4.34",
"Benintendi, Andrew","643217","2023",".263",".358",".327","86.6","14.5",40.5,"14",3,3,31,26.8,70.4,26.6,71.5,83.8,"4.43",
"Cooper, Garrett","643265","2023",".254",".426",".306","89.4","13.6",41.2,"30",10.6,7.7,28.2,42.3,67,39.6,53.9,79.6,"4.63",
"Dubon, Mauricio","643289","2023",".279",".413",".309","87","9.5",36.9,"18",4.5,5.3,25.1,29.6,76.1,40.7,75,85.7,"4.26",
"Jansen, Danny","643376","2023",".228",".474",".312","88.3","19.7",35.4,"22",10.7,7.8,18,37.4,69.4,25,58.9,83.9,"4.57",
"Kemp, Tony","643393","2023",".209",".304",".303","86.7","10",31.3,"4",1.2,5.8,21.9,20.4,66.1,23.7,72.5,87.9,"4.39",
"Kiner-Falefa, Isiah","643396","2023",".242",".342",".306","88.7","7.1",33.5,"8",3.1,5.1,27.6,38.9,61.1,26.5,59.8,87.6,"4.37",
"McNeil, Jeff","643446","2023",".270",".378",".333","86","14.4",32.1,"7",1.3,5.7,24.9,27.4,75.9,29.9,70.9,91.9,"4.16",
"Tauchman, Mike","643565","2023",".252",".376",".361","88.4","8",37.7,"14",5.6,5.6,30.2,40.1,64.7,18.9,57.3,81.4,"4.39",
"Albies, Ozzie","645277","2023",".276",".511",".330","88.8","16.5",37,"41",8.4,10.5,22.8,39.4,78,35.3,65.8,86.6,"4.21",
"Devers, Rafael","646240","2023",".272",".505",".352","93.2","12.7",29.8,"57",12.7,8.7,19.8,55.2,77,32.2,69,75.9,"4.55",
"Naylor, Josh","647304","2023",".306",".488",".351","88.9","12.3",35.7,"31",8.1,6.6,26.2,40.7,76.2,39.2,67.4,88,"4.66",
"Diaz, Aledmys","649557","2023",".226",".335",".278","87.9","11.2",27.3,"7",2.8,7.2,22.1,34.1,70,34.6,60.5,85.4,"4.47",
"Arraez, Luis","650333","2023",".353",".468",".392","88.3","11.5",44.6,"19",3.5,3.7,33.7,25.8,68.6,31.7,87.2,93.9,"4.57",
"Jimenez, Eloy","650391","2023",".276",".448",".319","91.1","5.6",26.2,"34",9.5,5.3,20.9,47.6,71.8,36.7,52.3,81.9,"4.6",
"Torres, Gleyber","650402","2023",".270",".452",".344","89.7","15.1",36.9,"40",8.1,7.7,24.4,40.3,69.1,26,64.4,83.6,"4.6",
"Castro, Willi","650489","2023",".257",".416",".337","86.6","15.4",34.6,"18",7,5.1,22.6,32.3,69,34.8,52.3,81.4,"4.28",
"Diaz, Yandy","650490","2023",".328",".515",".408","93.4","5.7",30.4,"40",9.3,6.5,27.1,53.8,65.5,19.8,60.3,88,"4.61",
"De La Cruz, Bryan","650559","2023",".257",".415",".304","90","11.4",41.2,"38",8.8,7.2,27.2,42.6,68,34,59.9,78.3,"4.47",
"Rengifo, Luis","650859","2023",".264",".444",".339","89.1","11",29.7,"24",7.6,5.1,24.4,36.9,74.5,28.7,57.5,83.1,"4.34",
"Monasterio, Andruw","655316","2023",".260",".350",".332","88.8","17.8",41.4,"12",5.6,5.6,27.4,33.5,61.1,22.3,62.5,83.6,"4.4",
"Chapman, Matt","656305","2023",".240",".421",".330","93.4","18",32.2,"57",16.9,7.7,15.7,56.5,66.5,18.9,54,72.7,"4.44",
"Joe, Connor","656582","2023",".241",".414",".331","88.8","16.8",36.7,"24",8.1,5.7,28.6,42.1,59.3,19.6,56.3,82.4,"4.56",
"McKinstry, Zach","656716","2023",".230",".346",".301","87","17.6",37.1,"25",7.1,6,24,32.7,67.9,27.2,59.6,87.2,"4.25",
"Mullins II, Cedric","656775","2023",".238",".425",".312","88.9","21.6",28.2,"20",6.6,3.3,24.6,36.7,70.6,26.3,57.3,80.2,"4.27",
"O'Hearn, Ryan","656811","2023",".298",".494",".331","92","11.8",34.6,"27",10.3,7.6,24.3,51.7,72.3,30.6,56.9,86.1,"4.46",
"Schwarber, Kyle","656941","2023",".197",".473",".344","92.3","18.7",34.2,"60",16.4,6.6,16.9,48.9,55.6,21.8,47.4,77.1,"4.7",
"Thomas, Lane","657041","2023",".266",".466",".315","88.4","11.1",36.8,"41",9.2,6.5,24.7,39.9,61.3,27,54.3,87.4,"4.39",
"Verdugo, Alex","657077","2023",".265",".424",".326","89.2","8.7",35.2,"23",5.1,6.2,28.4,37.2,57.4,22,62,91.6,"4.34",
"Wong, Connor","657136","2023",".239",".393",".293","89.1","15.4",34.5,"22",9.2,5.5,24.8,38.2,70.8,34.5,46.9,76.6,"4.41",
"DeJong, Paul","657557","2023",".207",".355",".258","85.5","16.8",34.8,"17",6.7,5.5,26.5,33.2,71.3,35.8,42.7,76.1,"4.62",
"Laureano, Ramon","657656","2023",".226",".376",".302","88.3","12.9",34.6,"24",9.9,4.5,25.9,36.2,66.3,27.4,39,83.5,"4.4",
"Sheets, Gavin","657757","2023",".201",".331",".266","88.2","16.5",30.1,"13",5.4,6.7,17.6,33.5,68.8,29.7,63.3,85.7,"4.57",
"Olivares, Edward","658668","2023",".262",".441",".318","87.2","11.9",33.9,"21",7.5,7.9,23.2,37.5,70.5,30.1,55.7,86.4,"4.44",
"Moncada, Yoan","660162","2023",".258",".414",".302","89.3","12.1",42.8,"21",9.5,8.6,27.5,38.7,66.4,28.7,47.7,78.9,"4.63",
"Ohtani, Shohei","660271","2023",".304",".654",".412","94.4","13.2",35.6,"70",19.6,6.4,22.1,54.2,70.5,29.7,51.5,76,"4.16",
"Acuna Jr., Ronald","660670","2023",".336",".595",".414","94.7","7.5",33.7,"86",15.4,9,23.5,54.9,70.9,22.5,68.1,85.6,"4.34",
